Year,Distance,Engine_capacity(cm3),Price(euro),Style_ID,Transmission_ID,Fuel_type_ID
2008.0,180000,1500.0,4900.0,1,2,2
2009.0,264714,1400.0,3700.0,3,2,4
2015.0,125000,2000.0,12499.0,5,1,3
2015.0,196231,1400.0,7650.0,5,2,2
1995.0,11111,1600.0,800.0,1,2,3
2005.0,125488,1400.0,2200.0,5,2,4
2008.0,72000,1746.0,7535.0,5,1,3
2011.0,242337,1500.0,5650.0,2,2,2
2015.0,0,1200.0,9700.0,4,2,3
2017.0,0,1300.0,8800.0,2,2,2
2002.0,296852,1600.0,2500.0,5,2,4
2015.0,76500,1600.0,12999.0,5,1,3
2007.0,169000,2200.0,4300.0,8,2,2
2018.0,111500,2000.0,19900.0,7,1,6
2005.0,180000,2000.0,5300.0,2,2,3
2001.0,2345678,2500.0,6300.0,5,1,2
1999.0,1,2500.0,2900.0,8,2,2
2008.0,77000,1746.0,7535.0,4,1,2
2007.0,169000,2200.0,4300.0,8,2,2
2010.0,178000,1999.0,9490.0,5,1,3
2017.0,0,1300.0,8800.0,2,2,2
2002.0,457117,1600.0,2500.0,5,2,4
2015.0,76500,1600.0,12999.0,5,1,3
2018.0,111500,2000.0,19900.0,7,1,6
2005.0,180000,2000.0,5300.0,2,2,3
2010.0,0,2000.0,7200.0,5,2,2
2011.0,0,2000.0,9300.0,4,1,3
2016.0,170000,1500.0,10500.0,8,1,2
1997.0,240,1500.0,690.0,5,2,3
2001.0,287141,1400.0,2099.0,1,2,3
2008.0,256987,1746.0,7535.0,2,2,2
2010.0,0,2000.0,7100.0,4,1,3
2014.0,406000,2000.0,15300.0,5,1,4
2008.0,0,1746.0,7535.0,5,1,2
2013.0,182000,2200.0,16999.0,7,1,2
2011.0,167000,1800.0,10250.0,1,1,1
2015.0,162000,1400.0,7200.0,2,2,3
2002.0,257000,2200.0,4700.0,5,1,2
2016.0,83872,1500.0,7950.0,2,1,2
2011.0,181000,1600.0,10800.0,8,2,2
2008.0,260000,1746.0,7535.0,4,1,3
2008.0,210710,1746.0,7535.0,5,1,2
2010.0,178000,1500.0,5400.0,1,2,3
2006.0,111111,2000.0,3100.0,5,2,3
2016.0,190000,1500.0,7500.0,2,2,2
2011.0,242337,1500.0,5650.0,2,2,2
2015.0,0,1200.0,9700.0,4,2,3
2011.0,182431,1596.0,10500.0,5,1,3
2009.0,160000,1600.0,7900.0,5,1,4
2012.0,0,1400.0,6200.0,1,2,2
2012.0,79118,2400.0,16100.0,5,1,1
2010.0,178545,2000.0,9799.0,6,2,3
2018.0,45000,2000.0,19500.0,5,1,6
2016.0,136000,1500.0,12500.0,7,1,2
2015.0,195000,2000.0,15300.0,2,1,2
2014.0,181000,2000.0,14800.0,5,1,2
2013.0,72000,1987.0,14000.0,5,1,3
2008.0,266000,2200.0,8490.0,3,2,2
2005.0,224000,1600.0,2550.0,1,2,3
2001.0,290000,1600.0,2990.0,5,2,3
2014.0,169200,2200.0,17250.0,7,2,2
2006.0,278000,2200.0,7850.0,7,2,2
2011.0,162000,1200.0,4950.0,2,2,2
2008.0,170000,1330.0,5750.0,5,1,1
2000.0,230000,1600.0,2199.0,1,1,3
2008.0,210000,1746.0,7535.0,5,2,2
2012.0,189000,1300.0,6000.0,2,2,2
2015.0,104000,1800.0,10000.0,2,1,1
2008.0,259000,1500.0,6000.0,1,1,1
2001.0,270000,1800.0,2700.0,1,2,3
2017.0,92500,1400.0,7700.0,2,2,2
2006.0,186713,1800.0,5200.0,8,2,3
2006.0,60000,1800.0,4900.0,8,1,4
2008.0,212000,2000.0,6690.0,5,2,3
2007.0,175000,1500.0,3900.0,1,2,2
2015.0,196000,2000.0,15690.0,5,1,2
2012.0,179000,1500.0,6900.0,2,2,2
2012.0,183000,1400.0,10200.0,5,1,4
2006.0,243000,2500.0,7990.0,5,1,3
2015.0,162000,1500.0,8790.0,2,1,2
2016.0,200000,1400.0,9000.0,1,2,3
2008.0,155000,1746.0,7535.0,4,1,6
2011.0,72000,1400.0,5500.0,2,2,3
2002.0,270000,1400.0,2450.0,5,2,4
2006.0,0,2000.0,4400.0,5,2,2
2005.0,0,2200.0,5200.0,5,2,2
2012.0,250000,1600.0,7000.0,8,2,2
2008.0,178000,2000.0,7190.0,5,2,3
2017.0,97000,1600.0,10990.0,2,2,2
2016.0,199000,1500.0,14400.0,7,2,2
2011.0,188000,1300.0,6700.0,5,1,1
2010.0,158000,2000.0,9990.0,5,1,3
2009.0,283000,1400.0,5990.0,2,2,4
2014.0,161000,2000.0,11700.0,1,1,1
2009.0,112000,2000.0,8999.0,7,1,3
2008.0,191000,1746.0,7535.0,5,1,3
2017.0,133000,1500.0,13500.0,7,2,2
2004.0,197000,1900.0,6800.0,1,2,2
2018.0,178000,1500.0,14400.0,7,1,2
2015.0,172000,1500.0,12499.0,7,1,2
2011.0,181000,1200.0,5490.0,2,2,2
2016.0,154000,1500.0,5400.0,5,2,2
2005.0,224555,1400.0,3499.0,1,2,3
2008.0,212000,2000.0,6690.0,5,2,3
2015.0,143000,1500.0,13300.0,7,2,2
2004.0,251995,2200.0,6999.0,5,1,2
2006.0,267000,2000.0,7350.0,7,2,2
2013.0,191000,1500.0,6500.0,2,1,2
2012.0,178000,1200.0,5490.0,2,2,2
2018.0,175000,1500.0,14900.0,7,1,2
2006.0,208555,1900.0,5099.0,2,2,2
2014.0,176000,2200.0,19800.0,5,1,1
2013.0,177000,1400.0,9490.0,5,1,1
2010.0,181000,1600.0,1950.0,1,2,3
2009.0,269000,1400.0,5990.0,2,1,3
2013.0,160000,1500.0,6400.0,2,2,2
2012.0,215000,1400.0,7990.0,1,2,3
2010.0,146000,1994.0,9800.0,4,1,3
2007.0,175000,1500.0,3900.0,1,2,2
2014.0,195000,1500.0,6750.0,2,2,2
2012.0,183000,1400.0,10200.0,5,1,4
2016.0,200000,1400.0,9000.0,1,2,3
2013.0,247000,1600.0,7500.0,8,2,2
2015.0,250000,1460.0,11400.0,4,2,2
2014.0,0,2000.0,13400.0,5,1,2
2008.0,20,1746.0,7535.0,9,2,2
2009.0,116000,1600.0,5300.0,2,2,2
2008.0,0,1746.0,7535.0,4,1,2
2010.0,184000,1500.0,5500.0,5,2,2
2006.0,200,1600.0,5700.0,2,2,2
2011.0,170352,1200.0,6650.0,5,2,3
2014.0,130000,1495.0,6299.0,10,2,2
2009.0,225000,1400.0,5990.0,2,2,3
2015.0,119000,1200.0,5490.0,1,2,3
2012.0,157000,1200.0,4990.0,2,2,2
2010.0,180000,1400.0,6200.0,5,2,2
2016.0,170000,1500.0,13900.0,7,1,2
2012.0,172000,1500.0,5900.0,2,2,2
2012.0,151000,1500.0,7300.0,8,2,2
2011.0,182000,1200.0,5490.0,2,2,2
2015.0,160000,2000.0,16500.0,4,1,6
2015.0,196000,2000.0,15690.0,5,1,2
2012.0,179000,1500.0,6900.0,2,2,2
2014.0,102000,1200.0,10890.0,1,1,3
2011.0,182000,1200.0,4950.0,2,2,2
2012.0,171000,1500.0,6450.0,1,2,2
2014.0,45000,2000.0,12990.0,4,1,3
2006.0,211620,1800.0,5499.0,5,1,3
2010.0,173000,1200.0,4990.0,2,2,2
2015.0,162000,1500.0,8790.0,2,1,2
2006.0,225000,1300.0,2950.0,1,2,2
2006.0,243000,2500.0,7990.0,5,1,3
2012.0,170000,1400.0,7500.0,1,2,3
2008.0,185000,2000.0,10990.0,5,1,2
2012.0,172000,1500.0,7990.0,7,2,2
2010.0,165000,1400.0,4650.0,2,2,4
2014.0,176000,2200.0,19800.0,5,1,1
2013.0,177000,1400.0,9490.0,5,1,1
2010.0,181000,1600.0,1950.0,1,2,3
2012.0,172000,1500.0,5900.0,2,2,2
2012.0,151000,1500.0,7300.0,8,2,2
2010.0,146000,1994.0,9800.0,4,1,3
2015.0,160000,2000.0,16500.0,4,1,6
2014.0,195000,1500.0,6750.0,2,2,2
2014.0,102000,1200.0,10890.0,1,1,3
2011.0,182000,1200.0,4950.0,2,2,2
2006.0,225000,1300.0,2950.0,1,2,2
2006.0,243000,2500.0,7990.0,5,1,3
2012.0,170000,1400.0,7500.0,1,2,3
2008.0,185000,2000.0,10990.0,5,1,2
2012.0,172000,1500.0,7990.0,7,2,2
2010.0,165000,1400.0,4650.0,2,2,4
2016.0,200000,1400.0,9000.0,1,2,3
2011.0,72000,1400.0,5500.0,2,2,3
2008.0,193000,1600.0,3850.0,8,2,3
2013.0,78000,1000.0,6499.0,1,1,3
2015.0,250000,1460.0,11400.0,4,2,2
2014.0,0,2000.0,13400.0,5,1,2
2008.0,20,1746.0,7535.0,9,2,2
2009.0,116000,1600.0,5300.0,2,2,2
2008.0,0,1746.0,7535.0,4,1,2
2008.0,155000,1746.0,7535.0,4,1,6
2001.0,320000,2500.0,5100.0,5,1,2
2013.0,247000,1600.0,7500.0,8,2,2
2008.0,206,1746.0,7535.0,8,1,3
2010.0,184000,1500.0,5500.0,5,2,2
2006.0,200,1600.0,5700.0,2,2,2
2002.0,270000,1400.0,2450.0,5,2,4
2011.0,170352,1200.0,6650.0,5,2,3
2006.0,0,2000.0,4400.0,5,2,2
1997.0,480000,1600.0,1700.0,5,2,4
2005.0,0,2200.0,5200.0,5,2,2
2012.0,250000,1600.0,7000.0,8,2,2
2014.0,130000,1495.0,6299.0,10,2,2
2013.0,218000,2400.0,19999.0,4,1,2
2013.0,138000,2000.0,6990.0,5,2,4
2010.0,177000,1400.0,6200.0,7,2,3
2006.0,164000,1800.0,6990.0,6,1,3
2008.0,15000,1746.0,7535.0,7,1,1
2010.0,200,1400.0,7800.0,1,2,3
2008.0,21400,1746.0,7535.0,6,1,3
2004.0,212000,1800.0,3990.0,5,2,4
2011.0,160000,2000.0,12800.0,4,1,2
2008.0,200000,2400.0,8490.0,4,1,3
2008.0,263000,1746.0,7535.0,4,1,4
2011.0,100000,1400.0,8750.0,1,1,3
2007.0,213000,1600.0,4990.0,8,2,4
2013.0,185000,1400.0,8200.0,1,2,2
2015.0,93300,1998.0,11599.0,7,1,3
2003.0,168000,1800.0,4990.0,8,1,3
2012.0,189000,1300.0,5350.0,1,2,2
2009.0,165200,2000.0,8500.0,5,2,2
2013.0,128400,2231.0,18300.0,4,1,2
2009.0,136000,1400.0,6200.0,8,2,3
2008.0,191000,1300.0,4700.0,1,1,2
2008.0,39000,1746.0,7535.0,5,1,2
2005.0,220000,1300.0,2790.0,1,2,3
2008.0,179000,1500.0,6600.0,7,2,2
2010.0,229000,1800.0,7490.0,1,1,1
2007.0,1,2700.0,4500.0,4,1,4
2015.0,173000,2200.0,16000.0,1,1,1
2019.0,81000,1500.0,13490.0,4,2,2
2014.0,170000,1364.0,7700.0,2,2,2
2014.0,220000,1200.0,2400.0,5,2,4
2011.0,157000,1200.0,4990.0,2,2,2
2010.0,173000,2000.0,7500.0,2,1,4
2011.0,187000,1400.0,5200.0,1,2,3
2006.0,190000,2200.0,8499.0,4,1,2
2013.0,138000,2000.0,6990.0,5,2,4
2010.0,177000,1400.0,6200.0,7,2,3
2006.0,164000,1800.0,6990.0,6,3,3
2008.0,15000,1746.0,7535.0,7,1,1
2010.0,200,1400.0,7800.0,1,2,3
2008.0,21400,1746.0,7535.0,6,1,3
2004.0,212000,1800.0,3990.0,5,2,4
2011.0,160000,2000.0,12800.0,4,1,2
2008.0,200000,2400.0,8490.0,4,1,3
2003.0,168000,1800.0,4990.0,8,1,3
2008.0,263000,1746.0,7535.0,4,1,4
2011.0,100000,1400.0,8750.0,1,1,3
2007.0,213000,1600.0,4990.0,8,2,4
2009.0,165200,2000.0,8500.0,5,2,2
2013.0,128400,2231.0,18300.0,4,1,2
2009.0,136000,1400.0,6200.0,8,2,3
2008.0,191000,1300.0,4700.0,1,1,2
2008.0,39000,1746.0,7535.0,5,1,2
2010.0,224730,1200.0,2850.0,5,2,4
2017.0,138000,1500.0,11990.0,2,1,2
2008.0,179000,1500.0,6600.0,7,2,2
2008.0,172000,1600.0,5800.0,2,2,4
2015.0,173000,2200.0,16000.0,1,1,1
2019.0,81000,1500.0,13490.0,4,2,2
2014.0,170000,1364.0,7700.0,2,2,2
2014.0,220000,1200.0,2400.0,5,2,4
2014.0,82000,1200.0,9690.0,1,2,3
2009.0,177444,1400.0,6699.0,1,2,3
2015.0,171,1500.0,6800.0,8,2,2
2011.0,192000,1400.0,7490.0,8,1,4
2015.0,171000,1500.0,6790.0,8,2,2
2011.0,170000,1500.0,8500.0,7,2,2
2002.0,10101010,1900.0,1950.0,1,2,2
2015.0,206333,2500.0,13999.0,5,1,1
2016.0,159000,1500.0,8890.0,2,2,2
2013.0,173000,1500.0,6900.0,2,2,2
2006.0,226940,1400.0,3299.0,10,2,4
2014.0,200000,1800.0,9300.0,1,1,1
2014.0,133000,1500.0,7700.0,2,2,2
2010.0,230000,1500.0,4350.0,2,2,2
2014.0,155000,1400.0,6990.0,3,2,4
2013.0,127000,1500.0,7600.0,7,2,2
2010.0,25000,1300.0,3490.0,8,2,2
2005.0,245258,1998.0,5899.0,8,2,2
2016.0,138000,1400.0,9499.0,5,1,3
2008.0,777777,1746.0,7535.0,5,1,2
2016.0,185000,1500.0,11900.0,2,2,2
2008.0,231000,1746.0,7535.0,7,1,2
2013.0,222000,2000.0,14500.0,2,1,2
2015.0,207000,1500.0,8400.0,2,1,2
2011.0,190000,2488.0,12400.0,4,1,2
2009.0,205000,1500.0,6900.0,4,2,2
2014.0,130000,2000.0,18800.0,5,1,2
2008.0,13000,999.0,9999.0,1,2,3
2015.0,161000,1500.0,8500.0,2,2,2
2012.0,181000,2000.0,13100.0,4,1,2
2011.0,233000,1500.0,8350.0,7,2,2
2007.0,220000,1600.0,4500.0,5,1,3
2008.0,198777,1746.0,7535.0,5,1,2
2014.0,169000,2200.0,11999.0,2,1,2
2017.0,125450,1500.0,9100.0,2,2,2
2019.0,19000,1600.0,14990.0,5,1,3
2011.0,170000,1500.0,8600.0,7,2,2
2008.0,1,1746.0,7535.0,4,1,3
2009.0,172000,1400.0,4899.0,1,2,2
2008.0,1549,1746.0,7535.0,5,2,3
2013.0,145000,1200.0,7999.0,5,2,3
2009.0,258000,1300.0,5300.0,2,2,2
2005.0,224555,1400.0,3499.0,1,2,3
2010.0,146000,1994.0,9800.0,4,1,3
2015.0,160000,2000.0,16500.0,4,1,6
2006.0,225000,1300.0,2950.0,1,2,2
2012.0,171000,1500.0,6450.0,1,2,2
2014.0,45000,2000.0,12990.0,4,1,3
2006.0,211620,1800.0,5499.0,5,1,3
2010.0,173000,1200.0,4990.0,2,2,2
2012.0,170000,1400.0,7500.0,1,2,3
2008.0,185000,2000.0,10990.0,5,1,2
2012.0,172000,1500.0,7990.0,7,2,2
2010.0,165000,1400.0,4650.0,2,2,4
2013.0,78000,1000.0,6499.0,1,1,3
2008.0,206,1746.0,7535.0,8,1,3
2001.0,320000,2500.0,5100.0,5,1,2
2008.0,480000,1600.0,1700.0,5,2,4
2015.0,143000,1500.0,13300.0,7,2,2
2004.0,251995,2200.0,6999.0,5,1,2
2017.0,133000,1500.0,13500.0,7,2,2
2004.0,197000,1900.0,6800.0,1,2,2
2013.0,191000,1500.0,6500.0,2,1,2
2015.0,172000,1500.0,12499.0,7,1,2
2015.0,119000,1200.0,5490.0,1,2,3
2012.0,157000,1200.0,4990.0,2,2,2
2011.0,181000,1200.0,5490.0,2,2,2
2012.0,151000,1500.0,7300.0,8,2,2
2012.0,215000,1400.0,7990.0,1,2,3
2014.0,195000,1500.0,6750.0,2,2,2
2011.0,182000,1200.0,5490.0,2,2,2
2013.0,185000,1400.0,8200.0,1,2,2
2015.0,93300,1998.0,11599.0,7,1,3
2012.0,189000,1300.0,5350.0,1,2,2
2005.0,220000,1300.0,2790.0,1,2,3
2012.0,157000,1500.0,6300.0,2,1,2
2010.0,229000,1800.0,7490.0,1,1,1
2007.0,1,2700.0,4500.0,4,1,4
2018.0,148000,1500.0,10990.0,2,1,2
2012.0,235000,2400.0,17000.0,7,1,2
2011.0,178555,1500.0,6499.0,2,2,2
2016.0,147000,1400.0,13490.0,5,1,3
2012.0,131000,1500.0,6250.0,2,2,2
2007.0,189000,1800.0,4490.0,5,2,3
2016.0,125000,1500.0,13500.0,7,1,2
2014.0,133000,2000.0,11990.0,5,1,3
2003.0,1111111,1800.0,4850.0,5,2,3
2013.0,150000,1600.0,8990.0,7,2,3
2006.0,206885,2500.0,7950.0,4,1,2
2019.0,84700,1500.0,17900.0,7,1,2
2015.0,160000,2000.0,10999.0,5,1,6
2013.0,191000,1500.0,8450.0,2,2,2
2017.0,176000,1500.0,10990.0,2,1,2
2018.0,18000,2000.0,19990.0,5,1,1
2016.0,177000,1600.0,12990.0,8,2,2
2016.0,158000,1500.0,12990.0,1,1,2
2006.0,204555,2500.0,7499.0,4,1,2
2016.0,54000,2000.0,14990.0,5,1,1
2016.0,180000,1500.0,8400.0,2,1,2
2011.0,177000,1200.0,5800.0,1,2,2
2013.0,109111,1800.0,10199.0,1,1,1
2007.0,276850,2200.0,8599.0,5,1,2
2008.0,178000,1746.0,7535.0,5,1,1
2011.0,157000,1200.0,4990.0,2,2,2
2010.0,173000,2000.0,7500.0,2,1,4
2011.0,187000,1400.0,5200.0,1,2,3
2006.0,190000,2200.0,8499.0,4,1,2
2013.0,138000,2000.0,6990.0,5,2,4
2010.0,177000,1400.0,6200.0,7,2,3
2006.0,164000,1800.0,6990.0,6,1,3
2008.0,15000,1746.0,7535.0,7,1,1
2010.0,200,1400.0,7800.0,1,2,3
2008.0,21400,1746.0,7535.0,6,1,3
2004.0,212000,1800.0,3990.0,5,2,4
2011.0,160000,2000.0,12800.0,4,1,2
2008.0,200000,2400.0,8490.0,4,1,3
2003.0,168000,1800.0,4990.0,8,1,3
2008.0,263000,1746.0,7535.0,4,1,4
2012.0,157000,1500.0,6300.0,2,1,2
2008.0,172000,1600.0,5800.0,2,2,4
2018.0,148000,1500.0,10990.0,2,1,2
2012.0,235000,2400.0,17000.0,7,1,2
2011.0,178555,1500.0,6499.0,2,2,2
2016.0,147000,1400.0,13490.0,5,1,3
2016.0,159000,1500.0,8890.0,2,2,2
2013.0,173000,1500.0,6900.0,2,2,2
2016.0,125000,1500.0,13500.0,7,1,2
2015.0,206333,2500.0,13999.0,5,1,1
2012.0,131000,1500.0,6250.0,2,2,2
2007.0,189000,1800.0,4490.0,5,2,3
2014.0,133000,2000.0,11990.0,5,1,3
2006.0,226940,1400.0,3299.0,10,2,4
2014.0,133000,1500.0,7700.0,2,2,2
2014.0,200000,1800.0,9300.0,1,1,1
2003.0,1111111,1800.0,4850.0,5,2,3
2013.0,150000,1600.0,8990.0,7,2,3
2006.0,206885,2500.0,7950.0,4,1,2
2019.0,84700,1500.0,17900.0,7,1,2
2015.0,160000,2000.0,10999.0,5,1,6
2013.0,191000,1500.0,8450.0,2,2,2
2017.0,176000,1500.0,10990.0,2,1,2
2018.0,18000,2000.0,19990.0,5,1,1
2016.0,177000,1600.0,12990.0,8,2,2
2016.0,158000,1500.0,12990.0,1,1,2
2006.0,204555,2500.0,7499.0,4,1,2
2016.0,54000,2000.0,14990.0,5,1,1
2016.0,180000,1500.0,8400.0,2,1,2
2011.0,177000,1200.0,5800.0,1,2,2
2013.0,109111,1800.0,10199.0,1,1,1
2007.0,276850,2200.0,8599.0,5,1,2
2008.0,178000,1746.0,7535.0,5,1,1
2011.0,157000,1200.0,4990.0,2,2,2
2010.0,173000,2000.0,7500.0,2,1,4
2011.0,187000,1400.0,5200.0,1,2,3
2006.0,190000,2200.0,8499.0,4,1,2
2010.0,230000,1500.0,4350.0,2,2,2
2014.0,155000,1400.0,6990.0,3,2,4
2013.0,127000,1500.0,7600.0,7,2,2
2010.0,25000,1300.0,3490.0,8,2,2
2005.0,245258,1998.0,5899.0,8,2,2
2016.0,138000,1400.0,9499.0,5,1,3
2008.0,777777,1746.0,7535.0,5,1,2
2016.0,185000,1500.0,11900.0,2,2,2
2008.0,231000,1746.0,7535.0,7,1,2
2013.0,222000,2000.0,14500.0,2,1,2
2015.0,207000,1500.0,8400.0,2,1,2
2011.0,190000,2488.0,12400.0,4,1,2
2009.0,205000,1500.0,6900.0,4,2,2
2014.0,130000,2000.0,18800.0,5,1,2
2019.0,13000,999.0,9999.0,1,2,3
2016.0,148000,1800.0,12000.0,1,1,1
2011.0,233000,1500.0,8350.0,7,2,2
2015.0,130000,1500.0,9800.0,7,1,2
2015.0,161000,1500.0,8500.0,2,2,2
2012.0,181000,2000.0,13100.0,4,1,2
2010.0,205000,2000.0,8999.0,2,2,2
2011.0,171000,1300.0,7100.0,5,1,1
2007.0,220000,1600.0,4500.0,5,1,3
2011.0,231000,1248.0,5999.0,2,2,2
2001.0,286350,2000.0,4299.0,5,1,3
2012.0,180000,1200.0,4990.0,2,2,2
2008.0,198777,1746.0,7535.0,5,1,2
2014.0,169000,2200.0,11999.0,2,1,2
2017.0,125450,1500.0,9100.0,2,2,2
2015.0,170222,2200.0,15999.0,5,1,2
2011.0,165000,1200.0,5490.0,2,2,2
2016.0,65000,2000.0,19899.0,7,1,3
2015.0,175700,2000.0,14950.0,2,1,2
2008.0,98500,1746.0,7535.0,1,1,5
2012.0,171000,1400.0,9550.0,2,2,3
2019.0,19000,1600.0,14990.0,5,1,3
2013.0,212000,1500.0,8500.0,2,2,2
2007.0,220000,1400.0,5200.0,5,2,2
2014.0,199000,1600.0,10999.0,2,2,2
2011.0,162333,1500.0,7990.0,7,2,2
2011.0,170000,1500.0,8600.0,7,2,2
2016.0,162000,2000.0,13999.0,2,2,2
2012.0,118483,1598.0,7500.0,7,1,3
2008.0,12000,1746.0,7535.0,5,1,2
2013.0,199000,2200.0,24899.0,4,1,2
2008.0,1549,1746.0,7535.0,5,2,3
2015.0,169000,2000.0,11999.0,5,1,6
2009.0,258000,1300.0,5300.0,2,2,2
2008.0,232000,1746.0,7535.0,4,1,4
2011.0,140000,1399.0,4499.0,5,2,4
2008.0,1,2400.0,8500.0,2,1,2
2008.0,250000,1746.0,7535.0,4,1,2
2007.0,251000,1400.0,6999.0,1,2,2
2010.0,230000,1500.0,4350.0,2,2,2
2014.0,155000,1400.0,6990.0,3,2,4
2013.0,127000,1500.0,7600.0,7,2,2
2010.0,25000,1300.0,3490.0,8,2,2
2005.0,245258,1998.0,5899.0,8,2,2
2016.0,138000,1400.0,9499.0,5,1,3
2008.0,777777,1746.0,7535.0,5,1,2
2016.0,185000,1500.0,11900.0,2,2,2
2008.0,231000,1746.0,7535.0,7,1,2
2013.0,222000,2000.0,14500.0,2,1,2
2015.0,207000,1500.0,8400.0,2,1,2
2011.0,190000,2488.0,12400.0,4,1,2
2009.0,205000,1500.0,6900.0,4,2,2
2014.0,130000,2000.0,18800.0,5,1,2
2019.0,13000,999.0,9999.0,1,2,3
2016.0,148000,1800.0,12000.0,1,1,1
2011.0,171000,1300.0,7100.0,5,1,1
2011.0,233000,1500.0,8350.0,7,2,2
2011.0,231000,1248.0,5999.0,2,2,2
2019.0,19000,1600.0,14990.0,5,1,3
2008.0,1,1746.0,7535.0,4,1,3
2009.0,172000,1400.0,4899.0,1,2,2
2016.0,59000,2000.0,20499.0,5,1,3
2013.0,145000,1200.0,7999.0,5,2,3
1994.0,320000,2000.0,2400.0,5,2,3
2008.0,248000,1746.0,7535.0,5,1,1
2011.0,143000,1000.0,3400.0,1,2,3
2011.0,192000,1400.0,6099.0,5,2,3
1997.0,350000,1900.0,3899.0,8,2,2
2010.0,241828,1400.0,4800.0,1,3,2
2008.0,148000,1746.0,7535.0,7,2,2
2019.0,58255,2000.0,24999.0,7,1,2
2008.0,0,1746.0,7535.0,7,1,5
2008.0,140000,1746.0,7535.0,6,1,2
2017.0,88600,1500.0,9500.0,5,2,2
2012.0,200000,2000.0,11500.0,5,1,3
2005.0,290000,1900.0,3999.0,2,2,2
2017.0,106000,2500.0,22000.0,7,1,1
2003.0,334000,2500.0,6800.0,2,2,2
2008.0,207000,2700.0,11990.0,4,2,2
2012.0,150000,1600.0,4700.0,3,2,2
2015.0,1234,2000.0,21500.0,5,1,2
2008.0,150000,1746.0,7535.0,7,1,3
2012.0,254000,1500.0,7099.0,2,2,2
2011.0,100000,1600.0,3800.0,8,2,3
2004.0,180000,2000.0,7200.0,4,2,3
2004.0,214000,1800.0,3700.0,5,1,4
2008.0,343150,1746.0,7535.0,5,1,2
2014.0,156800,1500.0,5650.0,2,2,2
2008.0,35000,1746.0,7535.0,5,1,2
2009.0,224000,1500.0,3799.0,2,2,2
2011.0,200,1200.0,5200.0,1,2,2
2006.0,190000,1600.0,4699.0,5,2,3
2008.0,22,2200.0,7990.0,5,1,2
2006.0,1,1400.0,2190.0,1,2,3
2007.0,167000,1500.0,6500.0,1,1,3
2012.0,150000,1800.0,9699.0,8,1,1
2008.0,123129,1746.0,7535.0,7,1,3
2011.0,239000,1500.0,6900.0,2,1,2
2013.0,220000,1500.0,8800.0,7,2,2
2009.0,270000,2000.0,9200.0,5,2,3
1995.0,300,1998.0,2250.0,6,2,3
2012.0,219,1500.0,6150.0,3,2,2
1997.0,350000,1900.0,3899.0,8,2,2
2010.0,241828,1400.0,4800.0,1,2,2
2008.0,148000,1746.0,7535.0,7,2,2
2019.0,58255,2000.0,24999.0,7,1,2
2008.0,0,1746.0,7535.0,7,1,5
2008.0,140000,1746.0,7535.0,6,1,2
2017.0,88600,1500.0,9500.0,5,2,2
2012.0,200000,2000.0,11500.0,5,1,3
2005.0,290000,1900.0,3999.0,2,2,2
2017.0,106000,2500.0,22000.0,7,1,1
2003.0,334000,2500.0,6800.0,2,2,2
2008.0,207000,2700.0,11990.0,4,2,2
2012.0,150000,1600.0,4700.0,3,2,2
2015.0,1234,2000.0,21500.0,5,1,2
2008.0,150000,1746.0,7535.0,7,1,3
2012.0,254000,1500.0,7099.0,2,2,2
2011.0,100000,1600.0,3800.0,8,2,3
2004.0,180000,2000.0,7200.0,4,2,3
2004.0,214000,1800.0,3700.0,5,1,4
2008.0,343150,1746.0,7535.0,5,1,2
2014.0,156800,1500.0,5650.0,2,2,2
2008.0,35000,1746.0,7535.0,5,1,2
2009.0,224000,1500.0,3799.0,2,2,2
2011.0,200,1200.0,5200.0,1,2,2
2006.0,190000,1600.0,4699.0,5,2,3
2008.0,22,2200.0,7990.0,5,1,2
2006.0,1,1400.0,2190.0,1,2,3
2008.0,167000,1500.0,6500.0,1,1,3
2012.0,150000,1800.0,9699.0,8,1,1
2008.0,123129,1746.0,7535.0,7,1,3
2011.0,239000,1500.0,6900.0,2,1,2
2013.0,220000,1500.0,8800.0,7,2,2
2009.0,270000,2000.0,9200.0,5,2,3
1995.0,300,1998.0,2250.0,6,2,3
2012.0,219,1500.0,6150.0,3,2,2
2011.0,176200,1400.0,7599.0,1,2,2
2015.0,198000,1500.0,10950.0,2,1,2
2010.0,0,1600.0,6490.0,8,2,2
2006.0,180000,1500.0,4500.0,11,2,2
2010.0,220100,1500.0,5000.0,5,2,2
2006.0,300000,1800.0,6000.0,8,2,3
2013.0,222369,2000.0,13400.0,4,1,6
2015.0,80000,2000.0,19999.0,5,1,3
2009.0,3,1600.0,5499.0,8,2,4
2006.0,290000,1500.0,3200.0,1,2,2
2000.0,200000,2000.0,3500.0,5,2,2
2008.0,50000,1746.0,7535.0,5,1,3
2007.0,302718,2231.0,7000.0,2,2,2
2015.0,115000,1400.0,11200.0,2,1,3
2015.0,106000,2000.0,13799.0,5,1,2
2006.0,215800,2000.0,7200.0,7,1,3
2012.0,186000,1600.0,6200.0,8,2,2
2010.0,171,1400.0,7500.0,1,1,3
2008.0,215000,1746.0,7535.0,4,1,3
2006.0,312000,2500.0,7800.0,5,1,3
2007.0,173451,2300.0,6750.0,4,1,4
2008.0,260000,1798.0,5550.0,2,3,3
2012.0,186400,1799.0,9499.0,2,2,3
